,log_id,instance_id,log_message,error_code,time
1272,LOG_529164,INS_914610,instance initiated,200,2021-07-23 15:15:43
1273,LOG_450453,INS_645116,instance terminated,999,2021-05-17 09:48:33
1274,LOG_382099,INS_907618,user logged in,201,2021-03-19 03:24:26
1275,LOG_573724,INS_927607,instance terminated,999,2020-07-14 13:47:05
1276,LOG_815495,INS_731381,instance initiated,200,2021-11-01 14:17:15
1277,LOG_643133,INS_606522,instance crashed,500,2020-01-16 13:23:03
1278,LOG_988196,INS_840957,instance restart,501,2021-02-08 13:01:14
1279,LOG_435688,INS_161034,user logged in,201,2020-04-13 18:45:07
1280,LOG_975132,INS_963578,instance crashed,500,2021-03-28 00:07:41
1281,LOG_526309,INS_331333,instance terminated,999,2020-02-20 19:04:37
1282,LOG_539421,INS_151587,instance shutdown,499,2020-12-08 01:32:49
1283,LOG_954359,INS_598400,instance terminated,999,2020-11-17 00:18:19
1284,LOG_882850,INS_306803,user logged in,201,2021-11-03 23:19:01
1285,LOG_140476,INS_575239,user logged in,201,2020-08-26 00:29:11
1286,LOG_787949,INS_806090,instance crashed,500,2020-10-25 18:30:59
1287,LOG_210160,INS_872062,instance shutdown,499,2021-09-20 04:56:10
1288,LOG_964860,INS_963729,user logged in,201,2021-08-06 18:43:48
1289,LOG_718629,INS_889801,instance terminated,999,2021-09-17 08:34:05
1290,LOG_446352,INS_334975,user logged in,201,2021-11-18 02:46:23
1291,LOG_308811,INS_993192,instance restart,501,2020-03-27 19:09:01
1292,LOG_823619,INS_334121,instance shutdown,499,2020-06-22 12:50:40
1293,LOG_640167,INS_480808,user logged in,201,2020-01-25 06:34:10
1294,LOG_981222,INS_428100,instance restart,501,2020-03-02 23:39:39
1295,LOG_672908,INS_181348,instance restart,501,2020-07-13 17:51:04
1296,LOG_952430,INS_852681,instance terminated,999,2020-07-01 19:17:13
1297,LOG_233283,INS_822600,user logged in,201,2020-07-18 03:25:27
1298,LOG_584587,INS_721426,instance restart,501,2020-02-02 05:06:29
1299,LOG_502170,INS_296269,instance restart,501,2021-07-12 06:20:05
1300,LOG_149843,INS_732776,instance crashed,500,2021-03-17 02:21:37
1301,LOG_742964,INS_155711,instance shutdown,499,2021-04-02 03:41:54
1302,LOG_657840,INS_510475,instance shutdown,499,2021-07-27 02:07:41
1303,LOG_147858,INS_501350,instance initiated,200,2021-02-09 04:56:17
1304,LOG_330689,INS_784835,instance crashed,500,2020-12-30 07:32:30
1305,LOG_681809,INS_228149,instance shutdown,499,2020-07-23 13:56:48
1306,LOG_281192,INS_513975,user logged in,201,2020-01-19 06:02:16
1307,LOG_722496,INS_641566,instance shutdown,499,2021-02-28 07:46:26
1308,LOG_822635,INS_742842,instance initiated,200,2021-01-15 06:57:02
1309,LOG_180847,INS_639476,instance restart,501,2021-08-05 02:24:18
1310,LOG_601752,INS_289457,user logged in,201,2021-06-13 16:12:52
1311,LOG_315048,INS_390528,instance crashed,500,2021-11-04 18:12:21
1312,LOG_270613,INS_118762,instance crashed,500,2021-08-10 18:33:36
1313,LOG_626401,INS_784161,instance shutdown,499,2021-07-21 12:27:17
1314,LOG_503188,INS_678934,instance shutdown,499,2021-10-14 14:11:38
1315,LOG_337185,INS_573945,instance restart,501,2021-06-10 14:13:12
1316,LOG_410577,INS_973839,instance shutdown,499,2020-11-21 22:26:47
1317,LOG_738996,INS_994095,instance shutdown,499,2020-01-09 02:56:20
1318,LOG_705248,INS_670903,instance terminated,999,2021-04-10 20:55:17
1319,LOG_797974,INS_322027,instance restart,501,2020-09-14 19:34:11
1320,LOG_804990,INS_959893,instance shutdown,499,2020-02-03 07:34:34
1321,LOG_948675,INS_896557,instance crashed,500,2021-05-08 07:27:12
1322,LOG_628667,INS_486373,instance shutdown,499,2021-06-10 19:00:23
1323,LOG_142039,INS_874944,instance restart,501,2020-02-09 20:45:27
1324,LOG_359897,INS_584035,instance initiated,200,2020-07-11 10:16:43
1325,LOG_814685,INS_853858,user logged in,201,2021-01-16 01:20:42
1326,LOG_332110,INS_407064,user logged in,201,2020-12-04 09:45:28
1327,LOG_499019,INS_846209,instance crashed,500,2020-03-05 16:50:40
1328,LOG_335653,INS_794504,instance shutdown,499,2021-07-08 12:45:59
1329,LOG_384106,INS_770614,instance restart,501,2021-01-07 23:37:35
1330,LOG_582842,INS_765939,instance initiated,200,2021-09-11 21:13:23
1331,LOG_253607,INS_158164,instance crashed,500,2020-10-15 00:07:07
1332,LOG_532928,INS_928084,instance terminated,999,2020-11-02 23:45:52
1333,LOG_974105,INS_254894,user logged in,201,2021-05-07 06:04:03
1334,LOG_227604,INS_367527,instance crashed,500,2021-09-24 07:31:16
1335,LOG_270362,INS_851897,instance restart,501,2020-01-05 15:46:11
1336,LOG_489214,INS_759058,instance restart,501,2021-02-03 08:33:54
1337,LOG_823754,INS_857507,instance crashed,500,2021-11-02 21:35:21
1338,LOG_295602,INS_853858,instance restart,501,2020-01-11 23:32:33
1339,LOG_284952,INS_542861,instance shutdown,499,2020-06-22 20:13:09
1340,LOG_113816,INS_220167,instance terminated,999,2021-05-23 14:17:10
1341,LOG_989033,INS_396796,instance shutdown,499,2020-01-03 01:55:29
1342,LOG_615855,INS_748289,instance restart,501,2021-01-21 12:31:57
1343,LOG_952566,INS_291847,instance shutdown,499,2020-11-28 11:01:07
1344,LOG_400865,INS_811327,user logged in,201,2021-09-18 05:15:31
1345,LOG_409871,INS_759115,instance shutdown,499,2021-05-11 10:27:35
1346,LOG_687890,INS_447918,instance restart,501,2020-12-19 05:46:48
1347,LOG_417288,INS_696484,instance restart,501,2020-09-20 20:37:40
1348,LOG_306888,INS_313918,instance shutdown,499,2020-08-30 22:02:44
1349,LOG_616342,INS_291371,user logged in,201,2021-04-14 01:47:35
1350,LOG_928778,INS_829751,instance terminated,999,2020-07-15 01:37:52
1351,LOG_736260,INS_995273,user logged in,201,2020-12-24 01:30:10
1352,LOG_670813,INS_865540,instance restart,501,2020-11-23 23:09:53
1353,LOG_313864,INS_659295,user logged in,201,2020-12-03 18:27:14
1354,LOG_283560,INS_195178,instance crashed,500,2020-01-18 09:33:21
1355,LOG_702314,INS_593912,instance crashed,500,2021-08-06 14:00:18
1356,LOG_315353,INS_391007,user logged in,201,2021-10-13 10:39:04
1357,LOG_551666,INS_153307,instance shutdown,499,2021-03-10 16:56:28
1358,LOG_258601,INS_316554,instance crashed,500,2021-03-06 23:37:21
1359,LOG_352534,INS_997418,instance terminated,999,2020-04-22 15:15:47
1360,LOG_623183,INS_769644,instance initiated,200,2020-07-02 13:12:08
1361,LOG_277721,INS_916313,instance crashed,500,2021-04-03 18:01:18
1362,LOG_934656,INS_388418,instance shutdown,499,2021-10-17 12:42:37
1363,LOG_817329,INS_715610,instance crashed,500,2021-10-26 21:50:53
1364,LOG_676291,INS_802959,instance crashed,500,2020-11-19 22:39:24
1365,LOG_776887,INS_481199,instance initiated,200,2020-12-08 02:41:57
1366,LOG_546182,INS_496314,instance terminated,999,2021-03-01 16:36:30
1367,LOG_961128,INS_525038,instance crashed,500,2021-06-22 20:20:16
1368,LOG_109621,INS_125970,instance restart,501,2021-08-28 17:04:05
1369,LOG_925245,INS_244579,instance restart,501,2020-05-23 22:17:56
1370,LOG_282086,INS_925494,instance crashed,500,2020-09-19 08:54:20
1371,LOG_608750,INS_312926,instance shutdown,499,2021-10-05 04:06:23
1372,LOG_910492,INS_445406,user logged in,201,2020-10-03 06:58:26
1373,LOG_931080,INS_932905,instance restart,501,2020-05-14 03:09:52
1374,LOG_192917,INS_464947,instance terminated,999,2020-07-21 05:21:39
1375,LOG_147841,INS_552941,instance crashed,500,2021-05-25 20:13:00
1376,LOG_549775,INS_169280,instance initiated,200,2021-02-13 16:50:15
1377,LOG_798481,INS_479045,instance crashed,500,2020-07-06 10:24:00
1378,LOG_757951,INS_321267,instance crashed,500,2020-03-29 17:31:54
1379,LOG_976243,INS_992317,instance initiated,200,2020-08-07 23:19:59
1380,LOG_203418,INS_248444,instance crashed,500,2021-04-22 22:40:10
1381,LOG_519845,INS_914612,instance shutdown,499,2020-02-19 05:34:52
1382,LOG_325643,INS_985800,instance initiated,200,2021-02-24 14:50:06
1383,LOG_364208,INS_881573,instance restart,501,2021-05-16 23:49:19
1384,LOG_592872,INS_370453,instance crashed,500,2021-06-12 01:28:17
1385,LOG_486524,INS_790761,user logged in,201,2020-09-16 07:50:25
1386,LOG_428500,INS_295155,instance shutdown,499,2021-08-05 07:39:38
1387,LOG_839246,INS_148508,instance restart,501,2020-02-13 05:08:12
1388,LOG_623071,INS_174873,instance shutdown,499,2021-08-10 05:12:09
1389,LOG_538127,INS_251478,instance shutdown,499,2020-02-21 17:11:16
1390,LOG_180274,INS_359693,instance crashed,500,2020-09-14 22:43:41
1391,LOG_402591,INS_809202,instance initiated,200,2020-10-03 11:11:55
1392,LOG_866026,INS_474644,instance terminated,999,2020-03-27 07:54:47
1393,LOG_969971,INS_100411,instance shutdown,499,2020-09-16 16:05:04
1394,LOG_522208,INS_825393,instance shutdown,499,2020-03-10 14:39:12
1395,LOG_218864,INS_361632,user logged in,201,2020-08-25 11:43:36
1396,LOG_655554,INS_695449,instance shutdown,499,2020-02-13 08:18:12
1397,LOG_928502,INS_916313,user logged in,201,2021-06-09 21:08:34
1398,LOG_840804,INS_527517,instance restart,501,2021-04-29 13:50:31
1399,LOG_619182,INS_668506,instance crashed,500,2020-12-14 22:32:03
1400,LOG_659051,INS_245574,user logged in,201,2020-10-22 20:42:10
1401,LOG_316550,INS_332625,instance crashed,500,2021-04-21 11:28:43
1402,LOG_231220,INS_173892,instance restart,501,2020-12-07 02:57:47
1403,LOG_658141,INS_131156,user logged in,201,2021-03-16 11:02:14
1404,LOG_562511,INS_866158,instance terminated,999,2020-08-03 23:04:43
1405,LOG_599042,INS_725981,instance crashed,500,2021-06-06 23:29:57
1406,LOG_258178,INS_391007,instance terminated,999,2020-09-14 07:09:11
1407,LOG_329115,INS_225694,instance terminated,999,2020-02-12 14:49:08
1408,LOG_685404,INS_206073,instance terminated,999,2020-09-04 22:07:23
1409,LOG_602229,INS_572485,instance crashed,500,2020-05-18 14:08:41
1410,LOG_679342,INS_808961,instance restart,501,2020-07-12 13:51:15
1411,LOG_749780,INS_994589,instance restart,501,2020-09-28 08:00:09
1412,LOG_157981,INS_152647,instance terminated,999,2021-11-13 07:35:48
1413,LOG_356559,INS_844802,instance crashed,500,2020-04-18 10:26:10
1414,LOG_529487,INS_293272,instance terminated,999,2020-01-12 07:55:30
1415,LOG_461066,INS_582901,instance shutdown,499,2021-09-25 11:24:07
1416,LOG_799076,INS_512087,instance crashed,500,2021-03-17 23:28:25
1417,LOG_181692,INS_507853,instance restart,501,2020-06-17 14:20:37
1418,LOG_913109,INS_675666,instance crashed,500,2020-07-24 03:45:41
1419,LOG_407565,INS_352610,instance crashed,500,2021-07-30 20:18:06
1420,LOG_839408,INS_883010,instance initiated,200,2021-09-08 14:51:07
1421,LOG_434319,INS_799147,instance terminated,999,2020-05-28 18:11:26
1422,LOG_691155,INS_452644,instance crashed,500,2020-12-12 22:44:52
1423,LOG_562545,INS_129386,instance shutdown,499,2021-09-25 15:13:16
1424,LOG_683657,INS_660637,instance crashed,500,2021-08-08 09:53:15
1425,LOG_402787,INS_992950,instance restart,501,2021-01-25 18:49:10
1426,LOG_634160,INS_508443,user logged in,201,2021-03-19 21:19:09
1427,LOG_308802,INS_997748,user logged in,201,2021-03-01 18:04:33
1428,LOG_165077,INS_993192,instance initiated,200,2021-07-11 14:18:53
1429,LOG_799323,INS_245574,instance crashed,500,2020-05-17 23:54:19
1430,LOG_336629,INS_429239,instance crashed,500,2021-09-29 10:52:39
1431,LOG_323462,INS_615000,instance initiated,200,2021-11-16 05:50:46
1432,LOG_763357,INS_586628,instance crashed,500,2020-09-04 06:32:18
1433,LOG_839446,INS_246046,instance shutdown,499,2021-10-02 17:52:53
1434,LOG_553889,INS_766863,instance shutdown,499,2021-10-08 02:00:55
1435,LOG_722198,INS_206073,user logged in,201,2021-06-27 16:07:32
1436,LOG_538843,INS_906464,instance shutdown,499,2020-10-21 13:05:05
1437,LOG_362688,INS_833302,instance terminated,999,2021-04-13 00:59:08
1438,LOG_802171,INS_718300,instance initiated,200,2020-10-03 20:32:07
1439,LOG_197779,INS_700670,instance crashed,500,2020-03-27 19:35:26
1440,LOG_136288,INS_927607,instance crashed,500,2021-10-28 22:22:03
1441,LOG_638542,INS_564375,user logged in,201,2020-12-09 11:24:03
1442,LOG_393065,INS_473576,instance initiated,200,2020-02-28 07:53:11
1443,LOG_862964,INS_966073,user logged in,201,2020-03-13 16:21:26
1444,LOG_489613,INS_149976,instance crashed,500,2021-07-29 18:38:46
1445,LOG_535585,INS_933052,instance crashed,500,2021-04-09 04:46:24
1446,LOG_158896,INS_402333,instance initiated,200,2021-01-08 09:03:35
1447,LOG_395762,INS_551335,instance shutdown,499,2021-09-30 15:39:23
1448,LOG_157022,INS_137146,user logged in,201,2021-03-13 10:55:18
1449,LOG_375235,INS_251625,instance crashed,500,2020-04-05 20:33:25
1450,LOG_502975,INS_373805,instance terminated,999,2020-06-08 12:09:39
1451,LOG_227600,INS_552376,instance crashed,500,2021-05-28 00:44:19
1452,LOG_535698,INS_272635,instance initiated,200,2021-08-30 15:30:15
1453,LOG_794952,INS_287879,instance terminated,999,2020-07-20 19:24:23
1454,LOG_633407,INS_859444,instance shutdown,499,2020-12-25 00:56:35
1455,LOG_515702,INS_606085,instance initiated,200,2020-03-14 11:14:29
1456,LOG_721717,INS_273407,instance initiated,200,2020-11-12 23:53:33
1457,LOG_474162,INS_173416,instance initiated,200,2021-07-18 20:51:57
1458,LOG_183047,INS_172494,instance initiated,200,2020-12-02 07:12:21
1459,LOG_826711,INS_291494,instance initiated,200,2020-05-24 20:23:55
1460,LOG_785453,INS_463617,instance shutdown,499,2020-04-11 05:25:10
1461,LOG_350942,INS_398868,instance terminated,999,2020-08-21 09:57:49
1462,LOG_602798,INS_432171,instance shutdown,499,2021-09-20 00:20:50
1463,LOG_970720,INS_987929,instance shutdown,499,2021-10-25 04:00:57
1464,LOG_789528,INS_586533,instance shutdown,499,2021-06-19 11:32:54
1465,LOG_510904,INS_165422,instance shutdown,499,2020-05-05 16:38:49
1466,LOG_603472,INS_717683,user logged in,201,2021-10-08 06:35:41
1467,LOG_125699,INS_249592,instance crashed,500,2020-11-08 09:26:54
1468,LOG_575731,INS_459324,instance restart,501,2021-10-27 08:07:55
1469,LOG_521113,INS_104333,instance restart,501,2021-07-04 06:19:41
1470,LOG_706979,INS_146747,user logged in,201,2020-12-12 04:07:36
1471,LOG_887402,INS_684365,instance shutdown,499,2021-01-27 21:34:29
1472,LOG_325441,INS_822221,user logged in,201,2020-11-16 06:40:25
1473,LOG_707966,INS_969931,instance shutdown,499,2020-11-22 13:00:23
1474,LOG_770584,INS_854943,instance shutdown,499,2020-09-08 01:08:09
1475,LOG_701192,INS_984761,user logged in,201,2021-08-16 05:36:14
1476,LOG_867646,INS_547462,instance initiated,200,2020-01-29 07:37:10
1477,LOG_790988,INS_331854,instance initiated,200,2021-06-16 11:38:55
1478,LOG_342508,INS_778329,instance terminated,999,2020-12-22 23:35:42
1479,LOG_713426,INS_568801,instance initiated,200,2020-05-19 12:56:54
1480,LOG_203051,INS_380779,instance terminated,999,2021-10-05 20:32:56
1481,LOG_731169,INS_119039,instance restart,501,2020-12-23 19:53:48
1482,LOG_742119,INS_662502,instance initiated,200,2020-06-07 12:16:31
1483,LOG_830071,INS_984082,instance terminated,999,2020-11-23 11:57:42
1484,LOG_199906,INS_592018,instance crashed,500,2021-08-02 19:56:28
1485,LOG_191678,INS_295155,instance crashed,500,2021-03-25 05:17:30
1486,LOG_872500,INS_298334,instance crashed,500,2020-05-28 13:51:56
1487,LOG_828702,INS_769115,instance shutdown,499,2020-04-15 11:06:55
1488,LOG_906106,INS_730480,instance terminated,999,2020-07-11 00:16:54
1489,LOG_660052,INS_460296,instance crashed,500,2021-04-20 02:18:48
1490,LOG_435799,INS_978047,instance crashed,500,2020-11-17 21:09:32
1491,LOG_358610,INS_412952,instance restart,501,2020-02-19 06:17:33
1492,LOG_140956,INS_942896,instance crashed,500,2021-03-02 12:10:58
1493,LOG_692082,INS_139208,instance initiated,200,2020-05-17 01:37:03
1494,LOG_123202,INS_313364,instance shutdown,499,2020-02-20 14:46:11
1495,LOG_709548,INS_141053,instance restart,501,2021-05-10 21:42:41
1496,LOG_282822,INS_669269,instance initiated,200,2020-06-25 01:03:00
1497,LOG_850514,INS_931875,instance initiated,200,2021-06-30 13:00:07
1498,LOG_430546,INS_357124,instance terminated,999,2020-09-03 23:17:47
1499,LOG_869695,INS_771517,instance terminated,999,2021-02-02 09:49:01
1500,LOG_696231,INS_742358,instance restart,501,2021-07-01 21:37:29
1501,LOG_278546,INS_819612,instance terminated,999,2021-04-15 00:06:22
1502,LOG_239146,INS_642663,user logged in,201,2020-12-25 06:57:39
1503,LOG_405387,INS_720278,instance terminated,999,2021-02-15 01:36:00
1504,LOG_774938,INS_341503,instance crashed,500,2020-07-23 10:24:06
1505,LOG_918761,INS_214889,instance restart,501,2020-10-11 07:48:47
1506,LOG_341051,INS_567307,instance restart,501,2021-09-06 19:45:13
1507,LOG_632151,INS_950304,user logged in,201,2021-05-26 18:36:54
1508,LOG_648287,INS_519468,instance initiated,200,2020-01-16 13:22:31
1509,LOG_161438,INS_209982,instance terminated,999,2021-06-29 17:10:46
1510,LOG_405642,INS_409314,instance initiated,200,2020-05-11 14:45:29
1511,LOG_839305,INS_813271,instance initiated,200,2021-01-05 10:26:47
1512,LOG_137617,INS_595552,instance initiated,200,2020-04-05 02:21:41
1513,LOG_296184,INS_962666,instance shutdown,499,2021-04-21 22:15:45
1514,LOG_988080,INS_977745,instance initiated,200,2021-06-15 05:27:47
1515,LOG_161096,INS_837809,instance shutdown,499,2020-08-10 08:04:49
1516,LOG_731191,INS_199963,user logged in,201,2020-03-02 16:48:28
1517,LOG_287939,INS_878899,instance restart,501,2021-10-20 23:50:27
1518,LOG_778239,INS_743350,instance shutdown,499,2021-01-16 11:22:54
1519,LOG_925140,INS_549860,instance restart,501,2021-10-09 14:18:54
1520,LOG_902227,INS_765939,instance initiated,200,2021-09-28 15:52:33
1521,LOG_248632,INS_828351,instance initiated,200,2021-01-19 22:24:49
1522,LOG_373387,INS_884131,instance shutdown,499,2021-02-27 07:04:49
1523,LOG_704671,INS_228760,user logged in,201,2020-09-03 22:46:01
1524,LOG_856614,INS_774870,instance shutdown,499,2020-02-17 11:40:57
1525,LOG_142046,INS_363817,instance shutdown,499,2020-09-20 20:29:03
1526,LOG_778110,INS_581656,instance terminated,999,2021-09-01 12:39:31
1527,LOG_992908,INS_701791,instance shutdown,499,2021-05-21 11:36:13
1528,LOG_378400,INS_161876,instance terminated,999,2021-09-07 14:30:41
1529,LOG_665978,INS_988685,instance terminated,999,2021-03-14 10:41:50
1530,LOG_856805,INS_596004,instance crashed,500,2021-01-04 02:48:07
1531,LOG_151385,INS_861180,user logged in,201,2020-11-30 06:43:55
1532,LOG_708966,INS_621936,instance initiated,200,2021-06-02 04:45:04
1533,LOG_527698,INS_696882,instance crashed,500,2020-11-21 13:34:59
1534,LOG_364080,INS_648648,instance crashed,500,2021-08-06 10:09:52
1535,LOG_500957,INS_161991,instance restart,501,2021-02-18 11:33:40
1536,LOG_268346,INS_403660,instance crashed,500,2021-06-21 19:03:39
1537,LOG_520814,INS_439464,instance shutdown,499,2021-11-14 11:41:24
